year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Nizamabad,Yergatla,Chillies,2,2
2018-2019,Kharif,Nizamabad,Kammarpally,Chillies,2,20.8
2018-2019,Kharif,Nizamabad,Balkonda,Chillies,2,2.4
2018-2019,Kharif,Nizamabad,Mupkal,Chillies,3,0
2018-2019,Kharif,Nizamabad,Mendora,Chillies,1,9.6
2018-2019,Kharif,Nizamabad,Vailpoor,Chillies,44,10
2018-2019,Kharif,Nizamabad,Bodhan,Chillies,31,0
2018-2019,Kharif,Nizamabad,Yedapally,Chillies,0,0
2018-2019,Kharif,Nizamabad,Renjal,Chillies,3,0
2018-2019,Kharif,Nizamabad,Navipet,Chillies,1,0
2018-2019,Kharif,Nizamabad,Kotagiri,Chillies,0,0
2018-2019,Kharif,Nizamabad,Rudrur,Chillies,0,0
2018-2019,Kharif,Nizamabad,Varni,Chillies,0,0
2018-2019,Kharif,Nizamabad,Nizamabad North,Sugarcane (Planted),0,0
2018-2019,Kharif,Nizamabad,Nizamabad South,Sugarcane (Planted),0,0
2018-2019,Kharif,Nizamabad,Nizamabad Rural,Sugarcane (Planted),9.6,0
2018-2019,Kharif,Nizamabad,Mugpal,Sugarcane (Planted),0.4,0
2018-2019,Kharif,Nizamabad,Dichpally,Sugarcane (Planted),4,0
2018-2019,Kharif,Nizamabad,Indalwai,Sugarcane (Planted),6,0
2018-2019,Kharif,Nizamabad,Jakranpally,Sugarcane (Planted),0,0
2018-2019,Kharif,Nizamabad,Dharpally,Sugarcane (Planted),13,0
2018-2019,Kharif,Nizamabad,Sirikonda,Sugarcane (Planted),0,0
2018-2019,Kharif,Nizamabad,Armoor,Sugarcane (Planted),0,0
2018-2019,Kharif,Nizamabad,Makloor,Sugarcane (Planted),0.4,0
